Run	Location	End	Quality
ERR2652869	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/009/ERR2652869	pe	86
ERR2652870	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/000/ERR2652870	pe	95
ERR2652871	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/001/ERR2652871	pe	87
ERR2652872	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/002/ERR2652872	pe	87
ERR2652873	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/003/ERR2652873	pe	87
ERR2652874	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/004/ERR2652874	pe	85
ERR2652875	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/005/ERR2652875	pe	87
ERR2652876	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/006/ERR2652876	pe	85
ERR2652877	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/007/ERR2652877	pe	86
ERR2652878	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/008/ERR2652878	pe	86
ERR2652879	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/009/ERR2652879	pe	86
ERR2652880	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/000/ERR2652880	pe	93
ERR2652881	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/001/ERR2652881	pe	86
ERR2652882	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/002/ERR2652882	pe	84
ERR2652883	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/003/ERR2652883	pe	86
ERR2652884	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/004/ERR2652884	pe	86
ERR2652885	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/005/ERR2652885	pe	87
ERR2652886	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/006/ERR2652886	pe	84
ERR2652887	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/007/ERR2652887	pe	87
ERR2652889	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/009/ERR2652889	pe	86
ERR2652890	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/000/ERR2652890	pe	86
ERR2652891	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/001/ERR2652891	pe	85
ERR2652892	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/002/ERR2652892	pe	86
ERR2652893	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/003/ERR2652893	pe	81
ERR2652894	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/004/ERR2652894	pe	92
ERR2652895	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/005/ERR2652895	pe	92
ERR2652896	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/006/ERR2652896	pe	85
ERR2652897	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/007/ERR2652897	pe	92
ERR2652898	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/008/ERR2652898	pe	90
ERR2652899	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/009/ERR2652899	pe	84
ERR2652900	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/ERR265/000/ERR2652900	pe	86
