Run	Location	End	Quality
SRR7945639	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/009/SRR7945639	pe	75
SRR7945640	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/000/SRR7945640	pe	74
SRR7945641	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/001/SRR7945641	pe	70
SRR7945642	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/002/SRR7945642	pe	73
SRR7945643	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/003/SRR7945643	pe	71
SRR7945644	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/004/SRR7945644	pe	73
SRR7945645	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/005/SRR7945645	pe	77
SRR7945647	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/007/SRR7945647	pe	76
SRR7945648	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/008/SRR7945648	pe	74
SRR7945649	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/009/SRR7945649	pe	74
SRR7945650	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/000/SRR7945650	pe	74
SRR7945651	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/001/SRR7945651	pe	73
SRR7945652	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/002/SRR7945652	pe	73
SRR7945653	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/003/SRR7945653	pe	76
SRR7945654	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/004/SRR7945654	pe	75
SRR7945655	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/005/SRR7945655	pe	86
SRR7945656	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/006/SRR7945656	pe	87
SRR7945657	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/007/SRR7945657	pe	88
SRR7945658	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/008/SRR7945658	pe	87
SRR7945660	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/000/SRR7945660	pe	89
SRR7945661	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/001/SRR7945661	pe	87
SRR7945662	ftp://ftp.ebi.ac.uk/pub/databases/arrayexpress/data/atlas/rnaseq/SRR794/002/SRR7945662	pe	88
